0.000000,0.000,
0.033333,7.828
0.066667,0.616
0.100000,0.192
0.133333,0.128
0.166667,0.185
0.200000,0.238
0.233333,0.256
0.266667,0.322
0.300000,0.317
0.333333,0.318
0.366667,0.299
0.400000,0.012
0.433333,0.716
0.466667,0.142
0.500000,0.101
0.533333,0.132
0.566667,0.155
0.600000,0.211
0.633333,0.192
0.666667,0.169
0.700000,0.236
0.733333,0.199
0.766667,0.235
0.800000,0.601
0.833333,1.205
0.866667,0.025
0.900000,0.021
0.933333,0.008
0.966667,0.011
1.000000,0.001
1.033333,0.007
1.066667,0.009
1.100000,0.048
1.133333,0.020
1.166667,0.040
1.200000,0.985
1.233333,1.161
1.266667,0.075
1.300000,0.040
1.333333,0.027
1.366667,0.041
1.400000,0.049
1.433333,0.031
1.466667,0.076
1.500000,0.035
1.533333,0.013
1.566667,0.024
1.600000,1.064
1.633333,1.214
1.666667,0.156
1.700000,0.026
1.733333,0.016
1.766667,0.024
1.800000,0.096
1.833333,0.042
1.866667,0.002
1.900000,0.012
1.933333,0.029
1.966667,0.039
2.000000,1.073
2.033333,1.249
2.066667,0.158
2.100000,0.053
2.133333,0.003
2.166667,0.077
2.200000,0.127
2.233333,0.075
2.266667,0.056
2.300000,0.011
2.333333,0.003
2.366667,0.049
2.400000,1.136
2.433333,1.283
2.466667,0.140
2.500000,0.077
2.533333,0.003
2.566667,0.031
2.600000,0.045
2.633333,0.027
2.666667,0.007
2.700000,0.020
2.733333,0.019
2.766667,0.005
2.800000,1.098
2.833333,1.245
2.866667,0.086
2.900000,0.050
2.933333,0.021
2.966667,0.016
3.000000,0.023
3.033333,0.013
3.066667,0.035
3.100000,0.073
3.133333,0.093
3.166667,0.086
3.200000,0.986
3.233333,1.448
3.266667,0.006
3.300000,0.025
3.333333,0.250
3.366667,0.036
3.400000,0.129
3.433333,0.056
3.466667,0.101
3.500000,0.074
3.533333,0.075
