0.000000,0.000,
0.033333,0.675
0.066667,0.259
0.100000,0.037
0.133333,0.662
0.166667,0.052
0.200000,0.011
0.233333,0.013
0.266667,0.040
0.300000,0.036
0.333333,0.021
0.366667,0.022
0.400000,0.043
0.433333,0.003
0.466667,0.034
0.500000,0.004
0.533333,0.013
0.566667,0.041
0.600000,0.087
0.633333,0.065
0.666667,0.140
0.700000,0.222
0.733333,0.168
0.766667,0.159
0.800000,0.095
0.833333,0.002
0.866667,0.074
0.900000,0.099
0.933333,0.129
0.966667,0.099
1.000000,0.044
1.033333,0.017
1.066667,0.067
1.100000,0.035
1.133333,0.004
1.166667,0.019
1.200000,0.041
1.233333,0.055
1.266667,0.031
1.300000,0.070
1.333333,0.037
1.366667,0.039
1.400000,0.108
1.433333,0.069
1.466667,0.053
1.500000,0.070
1.533333,0.070
1.566667,0.054
1.600000,0.047
1.633333,0.063
1.666667,0.041
1.700000,0.049
1.733333,0.048
1.766667,0.046
1.800000,0.003
1.833333,0.026
1.866667,0.006
1.900000,0.007
1.933333,0.002
1.966667,0.000
2.000000,0.000
2.033333,0.026
2.066667,0.018
2.100000,0.034
2.133333,0.013
2.166667,0.027
2.200000,0.059
2.233333,0.106
2.266667,0.196
2.300000,0.174
2.333333,0.250
2.366667,0.220
2.400000,0.128
2.433333,0.022
2.466667,0.017
2.500000,0.016
2.533333,0.014
2.566667,0.029
2.600000,0.028
2.633333,0.009
2.666667,0.055
2.700000,0.036
2.733333,0.024
2.766667,0.076
2.800000,0.014
2.833333,0.069
2.866667,0.047
2.900000,0.021
2.933333,0.066
2.966667,0.050
3.000000,0.029
3.033333,0.048
3.066667,0.046
3.100000,0.089
3.133333,0.110
3.166667,0.152
3.200000,0.129
3.233333,0.033
3.266667,0.030
3.300000,0.011
3.333333,0.010
3.366667,0.002
3.400000,0.017
3.433333,0.033
3.466667,0.056
3.500000,0.027
3.533333,0.033
3.566667,0.041
3.600000,0.032
3.633333,0.012
3.666667,0.039
3.700000,0.015
3.733333,0.034
3.766667,0.007
3.800000,0.026
3.833333,0.052
3.866667,0.042
3.900000,0.007
3.933333,0.016
3.966667,0.010
4.000000,0.007
4.033333,0.016
4.066667,0.004
4.100000,0.002
4.133333,0.003
4.166667,0.016
4.200000,0.013
4.233333,0.019
4.266667,0.012
4.300000,0.003
4.333333,0.039
4.366667,0.028
4.400000,0.006
4.433333,0.014
4.466667,0.020
4.500000,0.025
4.533333,0.009
4.566667,0.008
4.600000,0.012
4.633333,0.007
4.666667,0.008
4.700000,0.014
4.733333,0.030
4.766667,0.001
4.800000,0.018
4.833333,0.005
4.866667,0.018
4.900000,0.006
4.933333,0.003
4.966667,0.035
5.000000,0.021
5.033333,0.006
5.066667,0.018
5.100000,0.011
5.133333,0.039
5.166667,0.018
5.200000,0.002
5.233333,0.008
5.266667,0.025
5.300000,0.015
5.333333,0.003
5.366667,0.038
5.400000,0.013
5.433333,0.020
5.466667,0.028
5.500000,0.022
5.533333,0.032
5.566667,0.025
5.600000,0.000
5.633333,0.021
5.666667,0.027
5.700000,0.005
5.733333,0.009
5.766667,0.016
5.800000,0.018
5.833333,0.093
5.866667,0.031
5.900000,0.037
5.933333,0.016
5.966667,0.012
6.000000,0.055
6.033333,0.024
6.066667,0.050
6.100000,0.033
6.133333,0.056
6.166667,0.049
6.200000,0.017
6.233333,0.010
6.266667,0.005
6.300000,0.009
6.333333,0.055
6.366667,0.006
6.400000,0.023
6.433333,0.005
6.466667,0.012
6.500000,0.010
6.533333,0.001
6.566667,0.032
6.600000,0.008
6.633333,0.011
6.666667,0.005
6.700000,0.020
6.733333,0.000
6.766667,0.018
6.800000,0.006
6.833333,0.005
6.866667,0.008
6.900000,0.015
6.933333,0.004
6.966667,0.011
7.000000,0.009
7.033333,0.006
7.066667,0.009
7.100000,0.009
7.133333,0.034
7.166667,0.012
7.200000,0.008
7.233333,0.009
7.266667,0.002
7.300000,0.009
7.333333,0.025
7.366667,0.003
7.400000,0.006
7.433333,0.016
7.466667,0.014
7.500000,0.021
7.533333,0.005
7.566667,0.014
7.600000,0.018
7.633333,0.024
7.666667,0.006
7.700000,0.002
7.733333,0.026
7.766667,0.003
7.800000,0.008
7.833333,0.001
7.866667,0.005
7.900000,0.003
7.933333,0.015
7.966667,0.010
8.000000,0.000
8.033333,0.023
8.066667,0.007
8.100000,0.017
8.133333,0.001
8.166667,0.013
8.200000,0.009
8.233333,0.020
8.266667,0.005
8.300000,0.015
8.333333,0.134
8.366667,0.244
8.400000,0.071
8.433333,0.036
8.466667,0.015
8.500000,0.006
8.533333,0.030
8.566667,0.025
8.600000,0.037
8.633333,0.010
8.666667,0.035
8.700000,0.020
8.733333,0.028
8.766667,0.050
8.800000,0.012
8.833333,0.002
8.866667,0.030
8.900000,0.010
8.933333,0.025
8.966667,0.019
9.000000,0.003
9.033333,0.015
9.066667,0.003
9.100000,0.006
9.133333,0.002
9.166667,0.045
9.200000,0.011
9.233333,0.000
9.266667,0.035
9.300000,0.001
9.333333,0.037
9.366667,0.003
9.400000,0.023
9.433333,0.026
9.466667,0.007
9.500000,0.012
9.533333,0.006
9.566667,0.024
9.600000,0.030
9.633333,0.001
9.666667,0.005
9.700000,0.005
9.733333,0.022
9.766667,0.023
9.800000,0.021
9.833333,0.016
9.866667,0.026
9.900000,0.004
9.933333,0.001
9.966667,0.013
10.000000,0.018
10.033333,0.019
10.066667,0.007
10.100000,0.023
10.133333,0.008
10.166667,0.012
10.200000,0.003
10.233333,0.019
10.266667,0.000
10.300000,0.029
10.333333,0.039
10.366667,0.017
10.400000,0.035
10.433333,0.001
10.466667,0.004
10.500000,0.028
10.533333,0.008
10.566667,0.003
10.600000,0.006
10.633333,0.006
10.666667,0.019
10.700000,0.024
10.733333,0.012
10.766667,0.004
10.800000,0.008
10.833333,0.001
10.866667,0.002
10.900000,0.015
10.933333,0.010
10.966667,0.001
11.000000,0.003
11.033333,0.008
11.066667,0.003
11.100000,0.011
11.133333,0.033
11.166667,0.004
11.200000,0.013
11.233333,0.001
11.266667,0.025
11.300000,0.007
11.333333,0.010
11.366667,0.010
11.400000,0.012
11.433333,0.013
11.466667,0.012
11.500000,0.011
11.533333,0.018
11.566667,0.000
11.600000,0.002
11.633333,0.001
11.666667,0.018
11.700000,0.023
11.733333,0.008
11.766667,0.021
11.800000,0.012
11.833333,0.001
11.866667,0.004
11.900000,0.022
11.933333,0.016
11.966667,0.016
12.000000,0.002
12.033333,0.010
12.066667,0.017
12.100000,0.004
12.133333,0.018
12.166667,0.017
12.200000,0.017
12.233333,0.020
12.266667,0.019
12.300000,0.035
12.333333,0.007
12.366667,0.038
12.400000,0.026
12.433333,0.028
12.466667,0.040
12.500000,0.025
12.533333,0.002
12.566667,0.015
12.600000,0.019
12.633333,0.007
12.666667,0.013
12.700000,0.037
12.733333,0.015
12.766667,0.034
12.800000,0.026
12.833333,0.005
12.866667,0.001
12.900000,0.044
12.933333,0.053
12.966667,0.007
13.000000,0.022
13.033333,0.039
13.066667,0.018
13.100000,0.019
13.133333,0.012
13.166667,0.052
13.200000,0.032
13.233333,0.004
13.266667,0.042
13.300000,0.051
13.333333,0.047
13.366667,0.005
13.400000,0.460
13.433333,0.493
13.466667,0.031
13.500000,0.008
13.533333,0.008
13.566667,0.016
13.600000,0.003
13.633333,0.048
13.666667,0.024
13.700000,0.022
13.733333,0.022
13.766667,0.022
13.800000,0.003
13.833333,0.026
13.866667,0.037
13.900000,0.028
13.933333,0.024
13.966667,0.019
14.000000,0.023
14.033333,0.034
14.066667,0.019
14.100000,0.026
14.133333,0.013
14.166667,0.031
14.200000,0.061
14.233333,0.009
14.266667,0.033
14.300000,0.011
14.333333,0.043
14.366667,0.006
14.400000,0.022
14.433333,0.018
14.466667,0.022
14.500000,0.020
14.533333,0.056
14.566667,0.064
14.600000,0.020
14.633333,0.007
14.666667,0.056
14.700000,0.007
14.733333,0.004
14.766667,0.016
14.800000,0.004
14.833333,0.002
14.866667,0.031
14.900000,0.008
14.933333,0.031
14.966667,0.008
15.000000,0.004
15.033333,0.037
15.066667,0.044
15.100000,0.042
15.133333,0.019
15.166667,0.019
15.200000,0.050
15.233333,0.019
15.266667,0.022
15.300000,0.043
15.333333,0.007
15.366667,0.051
15.400000,0.002
15.433333,0.038
15.466667,0.006
15.500000,0.027
15.533333,0.038
15.566667,0.009
15.600000,0.012
15.633333,0.015
15.666667,0.005
15.700000,0.008
15.733333,0.007
15.766667,0.071
15.800000,0.028
15.833333,0.022
15.866667,0.064
15.900000,0.011
15.933333,0.054
15.966667,0.064
16.000000,0.018
16.033333,0.024
16.066667,0.020
16.100000,0.058
16.133333,0.015
16.166667,0.026
16.200000,0.066
16.233333,0.011
16.266667,0.005
16.300000,0.082
16.333333,0.017
16.366667,0.032
16.400000,0.012
16.433333,0.012
16.466667,0.042
16.500000,0.048
16.533333,0.068
16.566667,0.018
16.600000,0.008
16.633333,0.009
16.666667,0.165
16.700000,0.378
16.733333,0.245
16.766667,0.119
16.800000,0.049
16.833333,0.012
16.866667,0.010
16.900000,0.055
16.933333,0.010
16.966667,0.026
17.000000,0.014
17.033333,0.040
17.066667,0.026
17.100000,0.047
17.133333,0.020
17.166667,0.020
17.200000,0.080
17.233333,0.013
17.266667,0.001
17.300000,0.014
17.333333,0.036
17.366667,0.027
17.400000,0.018
17.433333,0.018
17.466667,0.001
17.500000,0.021
17.533333,0.005
17.566667,0.013
17.600000,0.009
17.633333,0.010
17.666667,0.022
17.700000,0.018
17.733333,0.023
17.766667,0.051
17.800000,0.009
17.833333,0.056
17.866667,0.011
17.900000,0.032
17.933333,0.007
17.966667,0.004
18.000000,0.017
18.033333,0.029
18.066667,0.015
18.100000,0.072
18.133333,0.025
18.166667,0.015
18.200000,0.035
18.233333,0.045
18.266667,0.029
18.300000,0.047
18.333333,0.023
18.366667,0.049
18.400000,0.001
18.433333,0.058
18.466667,0.005
18.500000,0.024
18.533333,0.068
18.566667,0.003
18.600000,0.041
18.633333,0.016
18.666667,0.008
18.700000,0.011
18.733333,0.060
18.766667,0.015
18.800000,0.028
18.833333,0.012
18.866667,0.013
18.900000,0.003
18.933333,0.022
18.966667,0.015
19.000000,0.001
19.033333,0.018
19.066667,0.029
19.100000,0.037
19.133333,0.018
19.166667,0.014
19.200000,0.004
19.233333,0.027
19.266667,0.013
19.300000,0.033
19.333333,0.055
19.366667,0.005
19.400000,0.011
19.433333,0.069
19.466667,0.004
19.500000,0.027
19.533333,0.073
19.566667,0.022
19.600000,0.097
19.633333,0.012
19.666667,0.028
19.700000,0.007
19.733333,0.025
19.766667,0.008
19.800000,0.011
19.833333,0.011
19.866667,0.028
19.900000,0.016
19.933333,0.016
19.966667,0.012
20.000000,0.032
20.033333,0.019
20.066667,0.051
20.100000,0.020
20.133333,0.057
20.166667,0.020
20.200000,0.057
20.233333,0.076
20.266667,0.037
20.300000,0.028
20.333333,0.020
20.366667,0.026
20.400000,0.009
20.433333,0.005
20.466667,0.031
20.500000,0.019
20.533333,0.022
20.566667,0.023
20.600000,0.004
20.633333,0.040
20.666667,0.030
20.700000,0.060
20.733333,0.066
20.766667,0.015
20.800000,0.014
20.833333,0.008
20.866667,0.027
20.900000,0.006
20.933333,0.009
20.966667,0.020
21.000000,0.012
21.033333,0.002
21.066667,0.052
21.100000,0.008
21.133333,0.016
21.166667,0.019
21.200000,0.025
21.233333,0.020
21.266667,0.000
21.300000,0.000
21.333333,0.033
21.366667,0.057
21.400000,0.006
21.433333,0.003
21.466667,0.042
21.500000,0.010
21.533333,0.017
21.566667,0.027
21.600000,0.044
21.633333,0.013
21.666667,0.002
21.700000,0.029
21.733333,0.025
21.766667,0.002
21.800000,0.008
21.833333,0.027
21.866667,0.021
21.900000,0.017
21.933333,0.050
21.966667,0.019
22.000000,0.005
22.033333,0.007
22.066667,0.000
22.100000,0.002
22.133333,0.014
22.166667,0.019
22.200000,0.004
22.233333,0.000
22.266667,0.039
22.300000,0.026
22.333333,0.014
22.366667,0.016
22.400000,0.031
22.433333,0.020
22.466667,0.008
22.500000,0.007
22.533333,0.017
22.566667,0.016
22.600000,0.029
22.633333,0.018
22.666667,0.001
22.700000,0.005
22.733333,0.032
22.766667,0.000
22.800000,0.004
22.833333,0.005
22.866667,0.003
22.900000,0.021
22.933333,0.014
22.966667,0.015
23.000000,0.018
23.033333,0.007
23.066667,0.037
23.100000,0.014
23.133333,0.017
23.166667,0.030
23.200000,0.021
23.233333,0.012
23.266667,0.046
23.300000,0.002
23.333333,0.033
23.366667,0.004
23.400000,0.015
23.433333,0.047
23.466667,0.024
23.500000,0.034
23.533333,0.009
23.566667,0.049
23.600000,0.032
23.633333,0.004
23.666667,0.042
23.700000,0.039
23.733333,0.023
23.766667,0.030
23.800000,0.047
23.833333,0.000
23.866667,0.041
23.900000,0.042
23.933333,0.007
23.966667,0.033
24.000000,0.066
24.033333,0.047
24.066667,0.004
24.100000,0.015
24.133333,0.024
24.166667,0.061
24.200000,0.035
24.233333,0.074
24.266667,0.050
24.300000,0.050
24.333333,0.067
24.366667,0.087
24.400000,0.072
24.433333,0.072
24.466667,0.063
24.500000,0.020
24.533333,0.071
24.566667,0.052
24.600000,0.039
24.633333,0.068
24.666667,0.021
24.700000,0.056
24.733333,0.016
24.766667,0.034
24.800000,0.051
24.833333,0.036
24.866667,0.036
24.900000,0.029
24.933333,0.030
24.966667,0.037
25.000000,0.055
25.033333,0.213
25.066667,0.057
25.100000,0.009
25.133333,0.033
25.166667,0.003
25.200000,0.016
25.233333,0.069
25.266667,0.071
25.300000,0.120
25.333333,0.234
25.366667,0.221
25.400000,0.383
25.433333,0.518
25.466667,0.513
25.500000,0.220
25.533333,0.126
25.566667,0.475
25.600000,0.093
25.633333,0.099
25.666667,0.053
25.700000,0.007
25.733333,0.013
25.766667,0.053
25.800000,0.025
25.833333,0.009
25.866667,0.069
25.900000,0.025
25.933333,0.033
25.966667,0.109
26.000000,0.119
26.033333,0.019
26.066667,0.050
26.100000,0.080
26.133333,0.169
26.166667,0.044
26.200000,0.076
26.233333,0.062
26.266667,0.099
26.300000,0.009
26.333333,0.031
26.366667,0.092
26.400000,0.085
26.433333,0.031
26.466667,0.013
26.500000,0.025
26.533333,0.041
26.566667,0.072
26.600000,0.007
26.633333,0.024
26.666667,0.049
26.700000,0.047
26.733333,0.065
26.766667,0.045
26.800000,0.016
26.833333,0.021
26.866667,0.000
26.900000,0.020
26.933333,0.045
26.966667,0.036
27.000000,0.030
27.033333,0.042
27.066667,0.034
27.100000,0.008
27.133333,0.023
27.166667,0.013
27.200000,0.016
27.233333,0.058
27.266667,0.058
27.300000,0.013
27.333333,0.045
27.366667,0.021
27.400000,0.028
27.433333,0.012
27.466667,0.024
27.500000,0.020
27.533333,0.006
27.566667,0.027
27.600000,0.050
27.633333,0.061
27.666667,0.035
27.700000,0.016
27.733333,0.010
27.766667,0.034
27.800000,0.020
27.833333,0.055
27.866667,0.054
27.900000,0.030
27.933333,0.046
27.966667,0.034
28.000000,0.057
28.033333,0.023
28.066667,0.063
28.100000,0.018
28.133333,0.020
28.166667,0.027
28.200000,0.023
28.233333,0.006
28.266667,0.104
28.300000,0.022
28.333333,0.038
28.366667,0.007
28.400000,0.068
28.433333,0.147
28.466667,0.096
28.500000,0.144
28.533333,0.077
28.566667,0.066
28.600000,0.107
28.633333,0.015
28.666667,0.143
28.700000,0.146
28.733333,0.028
28.766667,0.145
28.800000,0.075
28.833333,0.035
28.866667,0.061
28.900000,0.069
28.933333,0.126
28.966667,0.175
29.000000,0.018
29.033333,0.088
29.066667,0.027
29.100000,0.048
29.133333,0.077
29.166667,0.030
29.200000,0.023
29.233333,0.040
29.266667,0.040
29.300000,0.070
29.333333,0.060
29.366667,0.053
29.400000,0.080
29.433333,0.151
29.466667,0.170
29.500000,0.272
29.533333,0.331
29.566667,0.233
29.600000,0.126
29.633333,0.136
29.666667,0.109
29.700000,0.077
29.733333,0.073
29.766667,0.042
29.800000,0.016
29.833333,0.012
29.866667,0.056
29.900000,0.019
29.933333,0.074
29.966667,0.064
30.000000,0.057
30.033333,0.012
30.066667,0.755
30.100000,0.688
30.133333,0.060
30.166667,0.109
30.200000,0.059
30.233333,0.083
30.266667,0.015
30.300000,0.035
30.333333,0.041
30.366667,0.037
30.400000,0.045
30.433333,0.033
30.466667,0.061
30.500000,0.044
30.533333,0.029
30.566667,0.012
30.600000,0.023
30.633333,0.007
30.666667,0.035
30.700000,0.019
30.733333,0.011
30.766667,0.007
30.800000,0.054
30.833333,0.021
30.866667,0.045
30.900000,0.023
30.933333,0.018
30.966667,0.039
31.000000,0.035
31.033333,0.013
31.066667,0.087
31.100000,0.019
31.133333,0.034
31.166667,0.153
31.200000,0.003
31.233333,0.001
31.266667,0.136
31.300000,0.035
31.333333,0.156
31.366667,0.209
31.400000,0.113
31.433333,0.289
31.466667,0.057
31.500000,0.231
31.533333,0.089
31.566667,0.194
31.600000,0.048
31.633333,0.114
31.666667,0.099
31.700000,0.047
31.733333,0.071
31.766667,0.025
31.800000,0.136
31.833333,0.031
31.866667,0.075
31.900000,0.005
31.933333,0.102
31.966667,0.093
32.000000,0.059
32.033333,0.086
32.066667,0.081
32.100000,0.085
32.133333,0.010
32.166667,0.015
32.200000,0.098
32.233333,0.079
32.266667,0.005
32.300000,0.055
32.333333,0.031
32.366667,0.109
32.400000,0.138
32.433333,0.109
32.466667,0.084
32.500000,0.086
32.533333,0.051
32.566667,0.021
32.600000,0.039
32.633333,0.022
32.666667,0.021
32.700000,0.046
32.733333,0.088
32.766667,0.019
32.800000,0.045
32.833333,0.090
32.866667,0.027
32.900000,0.108
32.933333,0.190
32.966667,0.033
33.000000,0.102
33.033333,0.040
33.066667,0.061
33.100000,0.030
33.133333,0.124
33.166667,0.016
33.200000,0.110
33.233333,0.046
33.266667,0.062
33.300000,0.088
33.333333,0.295
33.366667,0.364
33.400000,0.227
33.433333,0.191
33.466667,0.206
33.500000,0.051
33.533333,0.133
33.566667,0.045
33.600000,0.088
33.633333,0.044
33.666667,0.060
33.700000,0.022
33.733333,0.019
33.766667,0.025
33.800000,0.011
33.833333,0.000
33.866667,0.010
33.900000,0.006
33.933333,0.032
33.966667,0.056
34.000000,0.007
34.033333,0.075
34.066667,0.045
34.100000,0.069
34.133333,0.047
34.166667,0.078
34.200000,0.008
34.233333,0.049
34.266667,0.035
34.300000,0.038
34.333333,0.030
34.366667,0.057
34.400000,0.036
34.433333,0.003
34.466667,0.017
34.500000,0.024
34.533333,0.027
34.566667,0.056
34.600000,0.055
34.633333,0.023
34.666667,0.001
34.700000,0.028
34.733333,0.000
34.766667,0.003
34.800000,0.004
34.833333,0.036
34.866667,0.025
34.900000,0.023
34.933333,0.012
34.966667,0.056
35.000000,0.009
35.033333,0.052
35.066667,0.020
35.100000,0.012
35.133333,0.036
35.166667,0.022
35.200000,0.035
35.233333,0.024
35.266667,0.015
35.300000,0.025
35.333333,0.041
35.366667,0.025
35.400000,0.028
35.433333,0.008
35.466667,0.003
35.500000,0.044
35.533333,0.006
35.566667,0.028
35.600000,0.040
35.633333,0.038
35.666667,0.079
35.700000,0.034
35.733333,0.009
35.766667,0.021
35.800000,0.015
35.833333,0.017
35.866667,0.066
35.900000,0.037
35.933333,0.075
35.966667,0.034
36.000000,0.088
36.033333,0.045
36.066667,0.108
36.100000,0.071
36.133333,0.067
36.166667,0.056
36.200000,0.082
36.233333,0.010
36.266667,0.030
36.300000,0.032
36.333333,0.095
36.366667,0.052
36.400000,0.040
36.433333,0.092
36.466667,0.086
36.500000,0.179
36.533333,0.128
36.566667,0.048
36.600000,0.035
36.633333,0.059
36.666667,0.058
36.700000,0.130
36.733333,0.138
36.766667,0.106
36.800000,0.119
36.833333,0.009
36.866667,0.110
36.900000,0.105
36.933333,0.054
36.966667,0.071
37.000000,0.046
37.033333,0.082
37.066667,0.056
37.100000,0.016
37.133333,0.033
37.166667,0.003
37.200000,0.031
37.233333,0.016
37.266667,0.096
37.300000,0.023
37.333333,0.013
37.366667,0.035
37.400000,0.051
37.433333,0.177
37.466667,0.122
37.500000,0.116
37.533333,0.107
37.566667,0.060
37.600000,0.011
37.633333,0.010
37.666667,0.006
37.700000,0.000
37.733333,0.027
37.766667,0.048
37.800000,0.053
37.833333,0.057
37.866667,0.042
37.900000,0.019
37.933333,0.006
37.966667,0.021
38.000000,0.011
38.033333,0.096
38.066667,0.035
38.100000,0.049
38.133333,0.017
38.166667,0.026
38.200000,0.040
38.233333,0.003
38.266667,0.020
38.300000,0.089
38.333333,0.052
38.366667,0.059
38.400000,0.075
38.433333,0.078
38.466667,0.024
38.500000,0.055
38.533333,0.018
38.566667,0.008
38.600000,0.042
38.633333,0.000
38.666667,0.003
38.700000,0.058
38.733333,0.033
38.766667,0.107
38.800000,0.112
38.833333,0.082
38.866667,0.072
38.900000,0.027
38.933333,0.032
38.966667,0.014
39.000000,0.025
39.033333,0.006
39.066667,0.021
39.100000,0.004
39.133333,0.019
39.166667,0.012
39.200000,0.019
39.233333,0.049
39.266667,0.019
39.300000,0.075
39.333333,0.057
39.366667,0.078
39.400000,0.012
39.433333,0.007
39.466667,0.017
39.500000,0.011
39.533333,0.003
39.566667,0.010
39.600000,0.016
39.633333,0.031
39.666667,0.029
39.700000,0.003
39.733333,0.032
39.766667,0.019
39.800000,0.005
39.833333,0.010
39.866667,0.056
39.900000,0.003
39.933333,0.052
39.966667,0.051
40.000000,0.030
40.033333,0.042
40.066667,0.028
40.100000,0.051
40.133333,0.014
40.166667,0.033
40.200000,0.029
40.233333,0.048
40.266667,0.015
40.300000,0.036
40.333333,0.032
40.366667,0.004
40.400000,0.010
40.433333,0.010
40.466667,0.010
40.500000,0.026
40.533333,0.007
40.566667,0.006
40.600000,0.021
40.633333,0.020
40.666667,0.033
40.700000,0.007
40.733333,0.034
40.766667,0.025
40.800000,0.008
40.833333,0.006
40.866667,0.001
40.900000,0.005
40.933333,0.010
40.966667,0.004
41.000000,0.027
41.033333,0.012
41.066667,0.044
41.100000,0.049
41.133333,0.046
41.166667,0.016
41.200000,0.018
41.233333,0.034
41.266667,0.027
41.300000,0.019
41.333333,0.013
41.366667,0.004
41.400000,0.007
41.433333,0.028
41.466667,0.033
41.500000,0.010
41.533333,0.016
41.566667,0.019
41.600000,0.018
41.633333,0.020
41.666667,0.089
41.700000,0.340
41.733333,0.124
41.766667,0.108
41.800000,0.011
41.833333,0.010
41.866667,0.033
41.900000,0.000
41.933333,0.016
41.966667,0.000
42.000000,0.021
42.033333,0.003
42.066667,0.003
42.100000,0.024
42.133333,0.031
42.166667,0.007
42.200000,0.013
42.233333,0.047
42.266667,0.059
42.300000,0.039
42.333333,0.030
42.366667,0.017
42.400000,0.017
42.433333,0.029
42.466667,0.007
42.500000,0.010
42.533333,0.016
42.566667,0.001
42.600000,0.032
42.633333,0.010
42.666667,0.015
42.700000,0.035
42.733333,0.014
42.766667,0.004
42.800000,0.006
42.833333,0.042
42.866667,0.034
42.900000,0.006
42.933333,0.018
42.966667,0.017
43.000000,0.015
43.033333,0.019
43.066667,0.026
43.100000,0.039
43.133333,0.004
43.166667,0.030
43.200000,0.020
43.233333,0.008
43.266667,0.045
43.300000,0.043
43.333333,0.002
43.366667,0.021
43.400000,0.016
43.433333,0.007
43.466667,0.011
43.500000,0.003
43.533333,0.039
43.566667,0.024
43.600000,0.038
43.633333,0.053
43.666667,0.049
43.700000,0.007
43.733333,0.023
43.766667,0.021
43.800000,0.001
43.833333,0.039
43.866667,0.064
43.900000,0.008
43.933333,0.047
43.966667,0.017
44.000000,0.012
44.033333,0.047
44.066667,0.033
44.100000,0.022
44.133333,0.093
44.166667,0.116
44.200000,0.035
44.233333,0.038
44.266667,0.029
44.300000,0.058
44.333333,0.091
44.366667,0.039
44.400000,0.014
44.433333,0.018
44.466667,0.004
44.500000,0.006
44.533333,0.047
44.566667,0.059
44.600000,0.061
44.633333,0.021
44.666667,0.038
44.700000,0.079
44.733333,0.021
44.766667,0.018
44.800000,0.011
44.833333,0.004
44.866667,0.036
44.900000,0.032
44.933333,0.045
44.966667,0.041
45.000000,0.133
45.033333,0.018
45.066667,0.047
45.100000,0.029
45.133333,0.097
45.166667,0.017
45.200000,0.056
45.233333,0.026
45.266667,0.035
45.300000,0.023
45.333333,0.011
45.366667,0.068
45.400000,0.055
45.433333,0.042
45.466667,0.002
45.500000,0.053
45.533333,0.100
45.566667,0.000
45.600000,0.003
45.633333,0.056
45.666667,0.039
45.700000,0.034
45.733333,0.049
45.766667,0.038
45.800000,0.022
45.833333,0.092
45.866667,0.026
45.900000,0.019
45.933333,0.033
45.966667,0.065
46.000000,0.075
46.033333,0.084
46.066667,0.009
46.100000,0.061
46.133333,0.145
46.166667,0.016
46.200000,0.113
46.233333,0.018
46.266667,0.099
46.300000,0.046
46.333333,0.116
46.366667,0.001
46.400000,0.108
46.433333,0.015
46.466667,0.004
46.500000,0.023
46.533333,0.047
46.566667,0.044
46.600000,0.034
46.633333,0.008
46.666667,0.011
46.700000,0.041
46.733333,0.014
46.766667,0.584
46.800000,0.600
46.833333,0.021
46.866667,0.035
46.900000,0.053
46.933333,0.009
46.966667,0.072
47.000000,0.045
47.033333,0.025
47.066667,0.099
47.100000,0.103
47.133333,0.101
47.166667,0.045
47.200000,0.062
47.233333,0.029
47.266667,0.024
47.300000,0.096
47.333333,0.069
47.366667,0.041
47.400000,0.035
47.433333,0.020
47.466667,0.046
47.500000,0.006
47.533333,0.023
47.566667,0.010
47.600000,0.021
47.633333,0.027
47.666667,0.026
47.700000,0.029
47.733333,0.017
47.766667,0.009
47.800000,0.040
47.833333,0.007
47.866667,0.033
47.900000,0.007
47.933333,0.045
47.966667,0.033
48.000000,0.043
48.033333,0.033
48.066667,0.046
48.100000,0.006
48.133333,0.008
48.166667,0.003
48.200000,0.021
48.233333,0.027
48.266667,0.031
48.300000,0.023
