0.000000,0.000,
0.033333,1.784
0.066667,1.201
0.100000,0.124
0.133333,0.019
0.166667,0.242
0.200000,0.076
0.233333,0.027
0.266667,0.092
0.300000,0.382
0.333333,0.090
0.366667,0.037
0.400000,0.397
0.433333,0.246
0.466667,0.042
0.500000,0.007
0.533333,0.037
0.566667,0.004
0.600000,0.072
0.633333,0.007
0.666667,0.021
0.700000,0.022
0.733333,0.068
0.766667,0.075
0.800000,0.173
0.833333,0.267
0.866667,0.023
0.900000,0.063
0.933333,0.078
0.966667,0.031
1.000000,0.074
1.033333,0.029
1.066667,0.021
1.100000,0.058
1.133333,0.188
1.166667,0.189
1.200000,0.330
1.233333,0.248
1.266667,0.048
1.300000,0.011
1.333333,0.044
1.366667,0.021
1.400000,0.038
1.433333,0.021
1.466667,0.041
1.500000,0.013
1.533333,0.011
1.566667,0.019
1.600000,0.314
1.633333,0.228
1.666667,0.031
1.700000,0.067
1.733333,0.030
1.766667,0.034
1.800000,0.027
1.833333,0.011
1.866667,0.027
1.900000,0.002
1.933333,0.038
1.966667,0.025
2.000000,0.319
2.033333,0.202
2.066667,0.010
2.100000,0.085
2.133333,0.107
2.166667,0.015
2.200000,0.003
2.233333,0.017
2.266667,0.004
2.300000,0.064
2.333333,0.041
2.366667,0.054
2.400000,0.213
2.433333,0.132
2.466667,0.031
2.500000,0.018
2.533333,0.037
2.566667,0.067
2.600000,0.094
2.633333,0.014
2.666667,0.034
2.700000,0.005
2.733333,0.007
2.766667,0.040
2.800000,0.235
2.833333,0.157
2.866667,0.005
2.900000,0.010
2.933333,0.087
2.966667,0.017
3.000000,0.001
3.033333,0.046
3.066667,0.034
3.100000,0.064
3.133333,0.016
3.166667,0.105
3.200000,0.117
3.233333,0.111
3.266667,0.021
3.300000,0.061
3.333333,0.057
3.366667,0.001
3.400000,0.020
3.433333,0.034
3.466667,0.099
3.500000,0.075
3.533333,0.008
3.566667,0.068
3.600000,0.190
3.633333,0.168
3.666667,0.024
3.700000,0.020
3.733333,0.011
3.766667,0.009
3.800000,0.035
3.833333,0.092
3.866667,0.027
3.900000,0.020
3.933333,0.013
3.966667,0.033
4.000000,0.167
4.033333,0.081
4.066667,0.099
4.100000,0.073
4.133333,0.059
4.166667,0.014
4.200000,0.028
4.233333,0.057
4.266667,0.132
4.300000,0.013
4.333333,0.024
4.366667,0.043
4.400000,0.067
4.433333,0.097
4.466667,0.017
4.500000,0.009
4.533333,0.119
4.566667,0.062
4.600000,0.083
4.633333,0.180
4.666667,0.179
4.700000,0.003
4.733333,0.094
4.766667,0.059
4.800000,0.133
4.833333,0.175
4.866667,0.021
4.900000,0.067
4.933333,0.071
4.966667,0.026
5.000000,0.045
5.033333,0.068
5.066667,0.036
5.100000,0.128
5.133333,0.114
5.166667,0.090
5.200000,0.233
5.233333,0.299
5.266667,0.085
5.300000,0.028
5.333333,0.179
5.366667,0.080
5.400000,0.020
5.433333,0.098
5.466667,0.017
5.500000,0.078
5.533333,0.045
5.566667,0.045
5.600000,0.063
5.633333,0.044
5.666667,0.001
5.700000,0.011
5.733333,0.061
5.766667,0.300
5.800000,0.102
5.833333,0.135
5.866667,0.077
5.900000,0.099
5.933333,0.104
5.966667,0.074
6.000000,0.161
6.033333,0.104
6.066667,0.047
6.100000,0.290
6.133333,0.117
6.166667,0.205
6.200000,0.094
6.233333,0.014
6.266667,0.014
6.300000,0.071
6.333333,0.355
6.366667,0.251
6.400000,0.181
6.433333,0.579
6.466667,0.255
6.500000,0.272
6.533333,0.002
6.566667,0.053
6.600000,0.087
6.633333,0.026
6.666667,0.022
6.700000,0.136
6.733333,0.029
6.766667,0.000
6.800000,0.228
6.833333,0.358
6.866667,0.021
6.900000,0.112
6.933333,0.134
6.966667,0.043
7.000000,0.030
7.033333,0.104
7.066667,0.177
7.100000,0.124
7.133333,0.179
7.166667,0.448
7.200000,0.262
7.233333,0.204
7.266667,0.125
7.300000,0.086
7.333333,0.171
7.366667,0.245
7.400000,0.028
7.433333,0.012
7.466667,0.036
7.500000,0.107
7.533333,0.049
7.566667,0.031
7.600000,0.284
7.633333,0.018
7.666667,0.368
7.700000,0.079
7.733333,0.025
7.766667,0.036
7.800000,0.044
7.833333,0.138
7.866667,0.033
7.900000,0.073
7.933333,0.035
7.966667,0.049
8.000000,0.408
8.033333,0.446
8.066667,0.175
8.100000,0.046
8.133333,0.011
8.166667,0.117
8.200000,0.044
8.233333,0.046
8.266667,0.151
8.300000,0.160
8.333333,0.005
8.366667,0.047
8.400000,0.284
8.433333,0.067
8.466667,0.408
8.500000,0.060
8.533333,0.077
8.566667,0.242
8.600000,0.262
8.633333,0.022
8.666667,0.058
8.700000,0.080
8.733333,0.081
8.766667,0.017
8.800000,0.508
8.833333,0.623
8.866667,0.342
8.900000,0.108
8.933333,0.058
8.966667,0.142
9.000000,0.055
9.033333,0.067
9.066667,0.006
9.100000,0.051
9.133333,0.058
9.166667,0.115
9.200000,0.268
9.233333,0.142
9.266667,0.029
9.300000,0.040
9.333333,0.001
9.366667,0.060
9.400000,0.049
9.433333,0.198
9.466667,0.156
9.500000,0.101
9.533333,0.072
9.566667,0.065
9.600000,0.076
9.633333,0.166
9.666667,0.051
9.700000,0.196
9.733333,0.033
9.766667,0.039
9.800000,0.021
9.833333,0.027
9.866667,0.106
9.900000,0.175
9.933333,0.007
9.966667,0.222
10.000000,0.298
10.033333,1.083
10.066667,0.889
10.100000,0.004
10.133333,0.009
10.166667,0.105
10.200000,0.070
10.233333,0.085
10.266667,0.091
10.300000,0.162
10.333333,0.112
10.366667,0.166
10.400000,0.125
10.433333,0.196
10.466667,0.385
10.500000,0.062
10.533333,0.111
10.566667,0.131
10.600000,0.013
10.633333,0.110
10.666667,0.011
10.700000,0.067
10.733333,0.066
10.766667,0.093
10.800000,0.343
10.833333,0.397
10.866667,0.601
10.900000,0.567
10.933333,0.519
10.966667,0.142
11.000000,0.637
11.033333,0.295
11.066667,0.184
11.100000,0.091
11.133333,0.356
11.166667,0.304
11.200000,0.289
11.233333,0.373
11.266667,0.031
11.300000,0.270
11.333333,0.401
11.366667,0.010
11.400000,0.284
11.433333,0.050
11.466667,0.356
11.500000,0.536
11.533333,0.196
11.566667,0.377
11.600000,0.100
11.633333,0.062
11.666667,0.571
11.700000,0.116
11.733333,0.320
11.766667,0.674
11.800000,0.365
11.833333,0.285
11.866667,0.030
11.900000,0.681
11.933333,0.895
11.966667,0.093
12.000000,0.202
12.033333,0.728
12.066667,0.114
12.100000,0.217
12.133333,0.141
12.166667,0.063
12.200000,0.642
12.233333,0.085
12.266667,0.065
12.300000,0.245
12.333333,0.445
12.366667,0.823
12.400000,0.290
12.433333,0.791
12.466667,0.708
12.500000,0.211
12.533333,0.030
12.566667,0.861
12.600000,0.234
12.633333,0.092
12.666667,1.028
12.700000,0.437
12.733333,0.062
12.766667,0.033
12.800000,1.243
12.833333,1.097
12.866667,0.323
12.900000,0.688
12.933333,0.172
12.966667,0.323
13.000000,0.437
13.033333,0.019
13.066667,0.790
13.100000,0.089
13.133333,0.553
13.166667,0.193
13.200000,0.057
13.233333,0.698
13.266667,0.449
13.300000,0.695
13.333333,0.375
13.366667,0.049
13.400000,0.141
13.433333,0.724
13.466667,0.169
13.500000,0.094
13.533333,0.434
13.566667,0.076
13.600000,0.324
13.633333,0.004
13.666667,0.536
13.700000,0.766
13.733333,0.736
13.766667,0.374
13.800000,0.364
13.833333,0.617
13.866667,0.074
13.900000,0.064
13.933333,0.055
13.966667,0.053
14.000000,0.214
14.033333,0.416
14.066667,0.339
14.100000,0.017
14.133333,0.159
14.166667,0.080
14.200000,0.177
14.233333,0.151
14.266667,0.163
14.300000,0.359
14.333333,0.022
14.366667,0.314
14.400000,0.072
14.433333,0.034
14.466667,0.493
14.500000,0.444
14.533333,0.037
14.566667,0.391
14.600000,0.367
14.633333,0.237
14.666667,0.189
14.700000,0.256
14.733333,0.273
14.766667,0.298
14.800000,0.207
14.833333,0.041
14.866667,0.223
14.900000,0.364
14.933333,0.078
14.966667,0.145
15.000000,0.121
15.033333,0.006
15.066667,0.561
15.100000,0.609
15.133333,0.006
15.166667,0.304
15.200000,0.054
15.233333,0.374
15.266667,0.232
15.300000,0.107
15.333333,0.050
15.366667,0.120
15.400000,0.405
15.433333,0.250
15.466667,0.215
15.500000,0.050
15.533333,0.024
15.566667,0.199
15.600000,0.282
15.633333,0.357
15.666667,0.264
15.700000,0.325
15.733333,0.105
15.766667,0.260
15.800000,0.017
15.833333,0.318
15.866667,0.241
15.900000,0.000
15.933333,0.191
15.966667,0.037
16.000000,0.002
16.033333,0.189
16.066667,0.371
16.100000,0.140
16.133333,0.160
16.166667,0.120
16.200000,0.094
16.233333,0.083
16.266667,0.535
16.300000,0.022
16.333333,0.021
16.366667,0.307
16.400000,0.035
16.433333,0.010
16.466667,0.394
16.500000,0.151
16.533333,0.218
16.566667,0.024
16.600000,0.108
16.633333,0.144
16.666667,0.004
16.700000,0.006
16.733333,0.109
16.766667,0.049
16.800000,0.229
16.833333,0.373
